2026-08-01 18:09:24,913 | INFO | ======================================================================
2026-08-01 18:09:24,913 | INFO | PROCESSING: BEK_ep_023 (PANNs + GPT-4o-mini)
2026-08-01 18:09:24,913 | INFO | ======================================================================
2026-08-01 18:09:26,943 | INFO | Loaded 158 vision entries.
2026-08-01 18:09:54,496 | INFO | [1101.1s] palette top-5: ['Wind chime', 'Environmental noise', 'Wind', 'Insect', 'Rain'] | expr=[]
2026-08-01 18:09:54,645 | INFO | [1107.2s] palette top-5: ['Wind chime', 'Environmental noise', 'Humming', 'White noise', 'Wind'] | expr=[]
2026-08-01 18:09:54,785 | INFO | [1113.2s] palette top-5: ['Wind chime', 'Environmental noise', 'Humming', 'White noise', 'Bird vocalization, bird call, bird song'] | expr=[]
2026-08-01 18:09:54,990 | INFO | [1119.3s] palette top-5: ['Wind chime', 'Environmental noise', 'Bird vocalization, bird call, bird song', 'Howl', 'Wind'] | expr=[]
2026-08-01 18:09:55,124 | INFO | [1125.3s] palette top-5: ['Wind chime', 'Environmental noise', 'Bird vocalization, bird call, bird song', 'Howl', 'Wind'] | expr=[]
2026-08-01 18:09:55,268 | INFO | [1131.4s] palette top-5: ['Wind chime', 'Environmental noise', 'Humming', 'Bird vocalization, bird call, bird song', 'White noise'] | expr=[]
2026-08-01 18:09:55,404 | INFO | [1137.4s] palette top-5: ['Wind chime', 'Environmental noise', 'White noise', 'Noise', 'Wind'] | expr=[]
2026-08-01 18:09:55,550 | INFO | [1143.5s] palette top-5: ['Wind chime', 'Environmental noise', 'Bird vocalization, bird call, bird song', 'Howl', 'Wind'] | expr=[]
2026-08-01 18:09:55,688 | INFO | [1149.5s] palette top-5: ['Wind chime', 'Environmental noise', 'Bird vocalization, bird call, bird song', 'Wind noise (microphone)', 'Noise'] | expr=[]
2026-08-01 18:09:55,825 | INFO | [1155.6s] palette top-5: ['Wind chime', 'Environmental noise', 'Bird vocalization, bird call, bird song', 'Howl', 'Wind'] | expr=[]
2026-08-01 18:09:55,955 | INFO | [1161.6s] palette top-5: ['Wind chime', 'Environmental noise', 'White noise', 'Noise', 'Wind'] | expr=[]
2026-08-01 18:09:56,112 | INFO | [1173.7s] palette top-5: ['Environmental noise', 'Noise', 'Wood', 'White noise', 'Whistling'] | expr=[]
2026-08-01 18:09:56,329 | INFO | [1179.8s] palette top-5: ['Environmental noise', 'White noise', 'Wind chime', 'Noise', 'Whistling'] | expr=[]
2026-08-01 18:09:56,471 | INFO | [1185.8s] palette top-5: ['Environmental noise', 'White noise', 'Noise', 'Wind chime', 'Whistling'] | expr=[]
2026-08-01 18:09:56,651 | INFO | [1204.0s] palette top-5: ['Rustling leaves', 'Wind chime', 'Environmental noise', 'Wind', 'White noise'] | expr=[]
2026-08-01 18:09:56,651 | INFO | Scene index: 158 entries
2026-08-01 18:09:56,651 | INFO | Extracting audio: data/BEK_ep_023.mp4
2026-08-01 18:09:59,110 | INFO | Running Silero VAD on /var/folders/dr/nf2hvp7x073773_f9tmc0ljr0000gp/T/tmpmol5ir8h.wav...
2026-08-01 18:11:46,142 | INFO | Silero detected 165 speech segments (829.1s total speech)
2026-08-01 18:11:46,146 | INFO | =================================================================
2026-08-01 18:11:46,146 | INFO | AUDIO ANALYSIS — PANNs detection with SileroVAD speech gate
2026-08-01 18:11:46,146 | INFO | =================================================================
2026-08-01 18:11:46,170 | INFO | Noise reduction: applied
2026-08-01 18:11:47,576 | INFO | 
[  0.00s] AMBIENT | scene='The image shows a black background with the words "Waves Ott for SLC" '
2026-08-01 18:11:47,579 | INFO |   LABEL                                         RAW    PAL    CMB PASS
2026-08-01 18:11:47,579 | INFO |   Music                                       0.143  0.000  0.093 ✗
2026-08-01 18:11:47,580 | INFO |   → no winner
2026-08-01 18:11:47,644 | INFO | 
[  0.20s] AMBIENT | scene='The image shows a black background with the words "Waves Ott for SLC" '
2026-08-01 18:11:47,644 | INFO |   LABEL                                         RAW    PAL    CMB PASS
2026-08-01 18:11:47,644 | INFO |   Music                                       0.143  0.000  0.093 ✗
2026-08-01 18:11:47,644 | INFO |   → no winner
2026-08-01 18:11:47,740 | INFO | 
[  0.40s] AMBIENT | scene='The image shows a black background with the words "Waves Ott for SLC" '
2026-08-01 18:11:47,740 | INFO |   LABEL                                         RAW    PAL    CMB PASS
2026-08-01 18:11:47,741 | INFO |   Music                                       0.143  0.000  0.093 ✗
2026-08-01 18:11:47,741 | INFO |   → no winner
2026-08-01 18:11:47,891 | INFO | 
[  0.60s] AMBIENT | scene='The image shows a black background with the words "Waves Ott for SLC" '
2026-08-01 18:11:47,891 | INFO |   LABEL                                         RAW    PAL    CMB PASS
2026-08-01 18:11:47,891 | INFO |   Music                                       0.143  0.000  0.093 ✗
2026-08-01 18:11:47,891 | INFO |   → no winner
2026-08-01 18:11:47,967 | INFO | 
[  0.80s] AMBIENT | scene='The image shows a black background with the words "Waves Ott for SLC" '
2026-08-01 18:11:47,967 | INFO |   LABEL                                         RAW    PAL    CMB PASS
2026-08-01 18:11:47,967 | INFO |   Music                                       0.143  0.000  0.093 ✗
2026-08-01 18:11:47,967 | INFO |   → no winner
2026-08-01 18:11:48,045 | INFO | 
