2026-08-28 17:24:09,279 | INFO | ======================================================================
2026-08-28 17:24:09,279 | INFO | PROCESSING: Circus_Ep_003 (PANNs + GPT-4o-mini)
2026-08-28 17:24:09,279 | INFO | ======================================================================
2026-08-28 17:24:11,162 | INFO | Loaded 196 vision entries.
2026-08-28 17:24:27,813 | INFO | [506.1s] palette top-5: ['Horse', 'Crowd', 'Frog', 'Waterfall', 'Wild animals'] | expr=[]
2026-08-28 17:24:27,940 | INFO | [509.1s] palette top-5: ['Horse', 'Frog', 'Choir', 'Rain', 'Wind chime'] | expr=[]
2026-08-28 17:24:28,187 | INFO | [515.2s] palette top-5: ['Environmental noise', 'Humming', 'Wind chime', 'Sound effect', 'Noise'] | expr=[]
2026-08-28 17:24:28,329 | INFO | [530.2s] palette top-5: ['Horse', 'Frog', 'Environmental noise', 'Wild animals', 'Waterfall'] | expr=[]
2026-08-28 17:24:28,443 | INFO | [533.2s] palette top-5: ['Horse', 'Crowd', 'Sheep', 'Livestock, farm animals, working animals', 'Wild animals'] | expr=[]
2026-08-28 17:24:28,566 | INFO | [536.2s] palette top-5: ['Horse', 'Waterfall', 'Rain', 'Frog', 'Environmental noise'] | expr=[]
2026-08-28 17:24:28,691 | INFO | [542.2s] palette top-5: ['Horse', 'Frog', 'Crowd', 'Waterfall', 'Rain'] | expr=[]
2026-08-28 17:24:28,885 | INFO | [554.3s] palette top-5: ['Horse', 'Humming', 'Environmental noise', 'Whale vocalization', 'Sound effect'] | expr=[]
2026-08-28 17:24:29,121 | INFO | [557.3s] palette top-5: ['Horse', 'Environmental noise', 'Sound effect', 'Noise', 'Waterfall'] | expr=[]
2026-08-28 17:24:29,252 | INFO | [560.3s] palette top-5: ['Horse', 'Noise', 'Ambient music', 'Environmental noise', 'Sound effect'] | expr=[]
2026-08-28 17:24:29,390 | INFO | [581.4s] palette top-5: ['Civil defense siren', 'Ambulance (siren)', 'Clatter', 'Chorus effect', 'Waves, surf'] | expr=[]
2026-08-28 17:24:29,627 | INFO | [584.4s] palette top-5: ['Civil defense siren', 'Ambulance (siren)', 'Clatter', 'Crowd', 'Waves, surf'] | expr=[]
2026-08-28 17:24:29,747 | INFO | [587.4s] palette top-5: ['Civil defense siren', 'Ambulance (siren)', 'Clatter', 'Waves, surf', 'Chorus effect'] | expr=[]
2026-08-28 17:24:29,856 | INFO | [590.4s] palette top-5: ['Cheering', 'Ambulance (siren)', 'Crowd', 'Civil defense siren', 'Busy signal'] | expr=['concerned']
2026-08-28 17:24:29,982 | INFO | [593.5s] palette top-5: ['Ambient music', 'Wind chime', 'Sound effect', 'Environmental noise', 'Civil defense siren'] | expr=[]
2026-08-28 17:24:30,119 | INFO | [596.5s] palette top-5: ['Ambient music', 'Wind chime', 'Sound effect', 'Civil defense siren', 'Wind'] | expr=[]
2026-08-28 17:24:30,236 | INFO | [599.5s] palette top-5: ['Honk', 'Waves, surf', 'Clatter', 'Sine wave', 'Civil defense siren'] | expr=[]
2026-08-28 17:24:30,361 | INFO | [602.5s] palette top-5: ['Ambient music', 'Wind chime', 'Sound effect', 'Waves, surf', 'Rattle (instrument)'] | expr=[]
2026-08-28 17:24:30,491 | INFO | [605.5s] palette top-5: ['Ambient music', 'Wind chime', 'Sound effect', 'Civil defense siren', 'Environmental noise'] | expr=[]
2026-08-28 17:24:30,616 | INFO | [608.5s] palette top-5: ['Ambient music', 'Wind chime', 'Sound effect', 'Civil defense siren', 'Chirp tone'] | expr=[]
2026-08-28 17:24:30,816 | INFO | [614.6s] palette top-5: ['Crowd', 'Wood block'] | expr=[]
2026-08-28 17:24:30,953 | INFO | [617.6s] palette top-5: ['Clatter', 'Hands', 'Wood block', 'Crowd'] | expr=[]
2026-08-28 17:24:31,097 | INFO | [626.6s] palette top-5: ['Civil defense siren', 'Ambulance (siren)', 'Waves, surf', 'Siren', 'Wind chime'] | expr=[]
2026-08-28 17:24:31,227 | INFO | [629.6s] palette top-5: ['Crowd', 'Civil defense siren', 'Environmental noise', 'Wind chime', 'Thunderstorm'] | expr=[]
2026-08-28 17:24:31,344 | INFO | [632.6s] palette top-5: ['Crowd', 'Civil defense siren', 'Environmental noise', 'Wind chime', 'Thunderstorm'] | expr=[]
2026-08-28 17:24:31,473 | INFO | [635.6s] palette top-5: ['Clatter', 'Crowd', 'Rattle (instrument)', 'Waves, surf', 'Tambourine'] | expr=[]
2026-08-28 17:24:31,622 | INFO | [653.7s] palette top-5: ['Environmental noise', 'Noise', 'Sound effect', 'Humming', 'White noise'] | expr=[]
2026-08-28 17:24:31,746 | INFO | [656.7s] palette top-5: ['Noise', 'Ambient music', 'White noise', 'Crowd', 'Sound effect'] | expr=[]
2026-08-28 17:24:31,936 | INFO | [668.8s] palette top-5: ['Whistle', 'Chirp tone', 'Steam whistle', 'Sound effect', 'Whistling'] | expr=[]
2026-08-28 17:24:32,050 | INFO | [671.8s] palette top-5: ['Frog', 'Ambient music', 'Background music', 'Rain', 'Environmental noise'] | expr=[]
2026-08-28 17:24:32,248 | INFO | [677.8s] palette top-5: ['Background music', 'Whistle', 'Steam whistle', 'Chirp tone', 'Sound effect'] | expr=[]
2026-08-28 17:24:32,384 | INFO | [689.9s] palette top-5: ['Environmental noise', 'Ambient music', 'Sound effect', 'Noise', 'Crowd'] | expr=[]
2026-08-28 17:24:32,585 | INFO | [698.9s] palette top-5: ['Zipper (clothing)', 'Plucked string instrument', 'Bowed string instrument', 'Waves, surf', 'Tubular bells'] | expr=[]
2026-08-28 17:24:32,809 | INFO | [701.9s] palette top-5: ['Waves, surf', 'Sound effect', 'Distortion', 'Sine wave', 'White noise'] | expr=[]
2026-08-28 17:24:33,006 | INFO | [704.9s] palette top-5: ['Environmental noise', 'Wind chime', 'Humming', 'Sound effect', 'Noise'] | expr=[]
2026-08-28 17:24:33,110 | INFO | [708.0s] palette top-5: ['Waves, surf', 'Sound effect', 'Distortion', 'Sine wave', 'White noise'] | expr=[]
2026-08-28 17:24:33,222 | INFO | [714.0s] palette top-5: ['Crowd', 'Chorus effect', 'Frog', 'Choir', 'Sound effect'] | expr=[]
2026-08-28 17:24:33,331 | INFO | [717.0s] palette top-5: ['Whale vocalization', 'Boat, Water vehicle', 'Bird vocalization, bird call, bird song', 'Wind noise (microphone)', 'Siren'] | expr=[]
2026-08-28 17:24:33,438 | INFO | [723.0s] palette top-5: ['Sound effect', 'Ambient music', 'White noise', 'Noise', 'Environmental noise'] | expr=[]
2026-08-28 17:24:33,563 | INFO | [726.0s] palette top-5: ['Wind chime', 'Whistling', 'Rustling leaves', 'White noise', 'Environmental noise'] | expr=[]
2026-08-28 17:24:33,671 | INFO | [732.0s] palette top-5: ['Sound effect', 'Ambient music', 'White noise', 'Noise', 'Environmental noise'] | expr=[]
2026-08-28 17:24:33,788 | INFO | [735.1s] palette top-5: ['Crowd', 'Chorus effect', 'Ambient music', 'Sound effect', 'Background music'] | expr=[]
2026-08-28 17:24:33,908 | INFO | [738.1s] palette top-5: ['Frog', 'Waterfall', 'Water', 'Ocean', 'Whale vocalization'] | expr=[]
2026-08-28 17:24:34,017 | INFO | [741.1s] palette top-5: ['Sound effect', 'White noise', 'Ambient music', 'Noise', 'Environmental noise'] | expr=[]
2026-08-28 17:24:34,261 | INFO | [744.1s] palette top-5: ['Waterfall', 'Frog', 'Water', 'Female singing', 'Rain'] | expr=[]
2026-08-28 17:24:34,384 | INFO | [747.1s] palette top-5: ['Frog', 'Crowd', 'Waterfall', 'Civil defense siren', 'Chorus effect'] | expr=[]
2026-08-28 17:24:34,586 | INFO | [750.1s] palette top-5: ['Frog', 'Sound effect', 'Chorus effect', 'Background music', 'Waterfall'] | expr=[]
2026-08-28 17:24:34,701 | INFO | [753.1s] palette top-5: ['Frog', 'Sound effect', 'Chorus effect', 'Background music', 'Waterfall'] | expr=[]
2026-08-28 17:24:34,818 | INFO | [756.2s] palette top-5: ['Female singing', 'Chorus effect', 'Waterfall', 'Frog', 'Sound effect'] | expr=[]
2026-08-28 17:24:34,928 | INFO | [777.2s] palette top-5: ['Frog', 'Rain', 'Water', 'Raindrop', 'Environmental noise'] | expr=[]
2026-08-28 17:24:35,046 | INFO | [780.2s] palette top-5: ['Frog', 'Telephone', 'Environmental noise', 'Wind chime', 'Ambient music'] | expr=[]
2026-08-28 17:24:35,267 | INFO | [783.3s] palette top-5: ['Frog', 'Environmental noise', 'Whale vocalization', 'Wind chime', 'Sound effect'] | expr=[]
2026-08-28 17:24:35,379 | INFO | [786.3s] palette top-5: ['Frog', 'Environmental noise', 'Whale vocalization', 'Wind chime', 'Sound effect'] | expr=[]
2026-08-28 17:24:35,572 | INFO | [792.3s] palette top-5: ['Waves, surf', 'Wind'] | expr=[]
2026-08-28 17:24:35,714 | INFO | [804.4s] palette top-5: ['Environmental noise', 'Wind chime', 'Ambient music', 'Noise', 'Background music'] | expr=[]
2026-08-28 17:24:35,839 | INFO | [807.4s] palette top-5: ['Ambient music', 'Environmental noise', 'White noise', 'Noise', 'Crowd'] | expr=[]
2026-08-28 17:24:36,044 | INFO | [828.4s] palette top-5: ['Crowd', 'Hi-hat'] | expr=[]
2026-08-28 17:24:36,174 | INFO | [867.6s] palette top-5: ['Environmental noise', 'Wind chime', 'Ambient music', 'Crowd', 'Noise'] | expr=[]
2026-08-28 17:24:36,369 | INFO | [870.6s] palette top-5: ['Wind chime', 'Environmental noise', 'Wind', 'Wind noise (microphone)', 'Mosquito'] | expr=[]
2026-08-28 17:24:36,577 | INFO | [873.6s] palette top-5: ['Environmental noise', 'Wind chime', 'Mosquito', 'Ambient music', 'Noise'] | expr=[]
2026-08-28 17:24:36,703 | INFO | [876.6s] palette top-5: ['Ambient music', 'Environmental noise', 'Crowd', 'Noise', 'Inside, public space'] | expr=[]
2026-08-28 17:24:36,849 | INFO | [888.7s] palette top-5: ['Sound effect', 'Crowd', 'Roar', 'Frog', 'Environmental noise'] | expr=[]
2026-08-28 17:24:36,997 | INFO | [909.8s] palette top-5: ['Frog', 'Rain', 'Waterfall', 'Crowd', 'Raindrop'] | expr=[]
2026-08-28 17:24:37,110 | INFO | [933.9s] palette top-5: ['Bicycle', 'Bicycle bell', 'Motorcycle', 'Vibration', 'Rattle (instrument)'] | expr=[]
2026-08-28 17:24:37,348 | INFO | [936.9s] palette top-5: ['Sound effect', 'Bouncing', 'Waves, surf', 'Reverberation', 'Vibration'] | expr=[]
2026-08-28 17:24:37,472 | INFO | [939.9s] palette top-5: ['Sound effect', 'Chorus effect', 'Humming', 'Electronic dance music', 'Background music'] | expr=[]
2026-08-28 17:24:37,693 | INFO | [946.0s] palette top-5: ['Crowd', 'Chorus effect', 'Wind chime', 'Sound effect', 'Ambient music'] | expr=[]
2026-08-28 17:24:37,835 | INFO | [955.0s] palette top-5: ['Frog', 'Chorus effect', 'Crowd', 'Choir', 'Sound effect'] | expr=[]
2026-08-28 17:24:37,963 | INFO | [958.0s] palette top-5: ['Sound effect', 'Female singing', 'Chorus effect', 'Frog', 'Wind noise (microphone)'] | expr=[]
2026-08-28 17:24:38,085 | INFO | [961.0s] palette top-5: ['Environmental noise', 'Sound effect', 'Humming', 'White noise', 'Female singing'] | expr=[]
2026-08-28 17:24:38,197 | INFO | [964.0s] palette top-5: ['Sound effect', 'Ambient music', 'White noise', 'Noise', 'Environmental noise'] | expr=[]
2026-08-28 17:24:38,309 | INFO | [967.0s] palette top-5: ['Chorus effect', 'Waves, surf', 'Sine wave', 'Chirp tone', 'Sound effect'] | expr=[]
2026-08-28 17:24:38,527 | INFO | [970.0s] palette top-5: ['Sound effect', 'Ambient music', 'Noise', 'Environmental noise', 'Humming'] | expr=[]
2026-08-28 17:24:38,638 | INFO | [973.1s] palette top-5: ['Chorus effect', 'Waves, surf', 'Sine wave', 'Chirp tone', 'Sound effect'] | expr=[]
2026-08-28 17:24:38,766 | INFO | [976.1s] palette top-5: ['Sound effect', 'Ambient music', 'White noise', 'Noise', 'Ringtone'] | expr=[]
2026-08-28 17:24:38,884 | INFO | [979.1s] palette top-5: ['Frog', 'Wind chime', 'Sound effect', 'Rain', 'Waterfall'] | expr=[]
2026-08-28 17:24:38,999 | INFO | [982.1s] palette top-5: ['Background music', 'Environmental noise', 'Sound effect', 'White noise', 'Ambient music'] | expr=[]
2026-08-28 17:24:39,122 | INFO | [985.1s] palette top-5: ['Environmental noise', 'Background music', 'Sound effect', 'Humming', 'Ambient music'] | expr=[]
2026-08-28 17:24:39,256 | INFO | [988.1s] palette top-5: ['Sound effect', 'Ambient music', 'White noise', 'Ringtone', 'Chorus effect'] | expr=[]
2026-08-28 17:24:39,500 | INFO | [991.1s] palette top-5: ['Sound effect', 'White noise', 'Chorus effect', 'Ambient music', 'Camera'] | expr=[]
2026-08-28 17:24:39,753 | INFO | [997.2s] palette top-5: ['Environmental noise', 'Ambient music', 'Sound effect', 'Noise', 'Music of Bollywood'] | expr=[]
2026-08-28 17:24:39,921 | INFO | [1000.2s] palette top-5: ['Sound effect', 'Music of Bollywood', 'Crowd', 'Ambient music', 'Environmental noise'] | expr=[]
2026-08-28 17:24:40,066 | INFO | [1003.2s] palette top-5: ['Sound effect', 'Music of Bollywood', 'Ambient music', 'Environmental noise', 'Crowd'] | expr=[]
2026-08-28 17:24:40,215 | INFO | [1039.3s] palette top-5: ['Environmental noise', 'Humming', 'Ambient music', 'Wind chime', 'Noise'] | expr=[]
2026-08-28 17:24:40,340 | INFO | [1042.4s] palette top-5: ['Environmental noise', 'Ambient music', 'Humming', 'Noise', 'Wind chime'] | expr=[]
2026-08-28 17:24:40,472 | INFO | [1045.4s] palette top-5: ['Ambient music', 'Humming', 'Noise', 'White noise', 'Background music'] | expr=[]
2026-08-28 17:24:40,596 | INFO | [1048.4s] palette top-5: ['Environmental noise', 'Ambient music', 'Humming', 'Sound effect', 'Noise'] | expr=[]
2026-08-28 17:24:40,723 | INFO | [1051.4s] palette top-5: ['White noise', 'Ambient music', 'Background music', 'Reverberation', 'Inside, public space'] | expr=[]
2026-08-28 17:24:40,860 | INFO | [1054.4s] palette top-5: ['Environmental noise', 'Wind chime', 'Noise', 'White noise', 'Wind noise (microphone)'] | expr=[]
2026-08-28 17:24:40,984 | INFO | [1057.4s] palette top-5: ['Environmental noise', 'Humming', 'Noise', 'Sound effect', 'Wind chime'] | expr=[]
2026-08-28 17:24:41,101 | INFO | [1060.4s] palette top-5: ['Environmental noise', 'Wind chime', 'Noise', 'White noise', 'Wind noise (microphone)'] | expr=[]
2026-08-28 17:24:41,220 | INFO | [1063.4s] palette top-5: ['Environmental noise', 'Wind chime', 'Noise', 'Ambient music', 'Wind noise (microphone)'] | expr=[]
2026-08-28 17:24:41,427 | INFO | [1066.4s] palette top-5: ['Clatter'] | expr=[]
2026-08-28 17:24:41,568 | INFO | [1069.5s] palette top-5: ['Waves, surf', 'Wind', 'Wind chime', 'Synthesizer', 'Civil defense siren'] | expr=[]
2026-08-28 17:24:41,736 | INFO | [1078.5s] palette top-5: ['Wind chime', 'Rain', 'Environmental noise', 'Wind', 'Ambient music'] | expr=[]
2026-08-28 17:24:41,853 | INFO | [1081.5s] palette top-5: ['Wind chime', 'Rain', 'Environmental noise', 'Wind', 'Ambient music'] | expr=[]
2026-08-28 17:24:41,977 | INFO | [1084.5s] palette top-5: ['Wind chime', 'Environmental noise', 'Rain', 'Wind', 'Wind noise (microphone)'] | expr=[]
2026-08-28 17:24:42,104 | INFO | [1087.6s] palette top-5: ['Wind chime', 'Environmental noise', 'Rain', 'Wind', 'Ambient music'] | expr=[]
2026-08-28 17:24:42,220 | INFO | [1090.6s] palette top-5: ['White noise', 'Background music', 'Environmental noise', 'Ambient music', 'Noise'] | expr=[]
2026-08-28 17:24:42,343 | INFO | [1093.6s] palette top-5: ['Environmental noise', 'White noise', 'Sidetone', 'Wind chime', 'Humming'] | expr=[]
2026-08-28 17:24:42,467 | INFO | [1102.6s] palette top-5: ['Environmental noise', 'Wind chime', 'Wind noise (microphone)', 'Noise', 'White noise'] | expr=[]
2026-08-28 17:24:42,582 | INFO | [1108.6s] palette top-5: ['Crowd', 'Background music', 'Environmental noise', 'Sound effect', 'Ambient music'] | expr=[]
2026-08-28 17:24:42,699 | INFO | [1114.6s] palette top-5: ['Environmental noise', 'Sound effect', 'Background music', 'Noise', 'White noise'] | expr=[]
2026-08-28 17:24:42,816 | INFO | [1117.7s] palette top-5: ['Environmental noise', 'Noise', 'Sound effect', 'White noise', 'Humming'] | expr=[]
2026-08-28 17:24:42,936 | INFO | [1120.7s] palette top-5: ['Environmental noise', 'White noise', 'Humming', 'Wind chime', 'Noise'] | expr=[]
2026-08-28 17:24:43,056 | INFO | [1126.7s] palette top-5: ['Frog', 'Rain', 'Wind chime', 'Environmental noise', 'Sound effect'] | expr=[]
2026-08-28 17:24:43,174 | INFO | [1129.7s] palette top-5: ['Frog', 'Music of Bollywood', 'Rain', 'Raindrop', 'Environmental noise'] | expr=[]
2026-08-28 17:24:43,290 | INFO | [1132.7s] palette top-5: ['Wind chime', 'Frog', 'Chorus effect', 'Rain', 'Sound effect'] | expr=[]
